,concept:name,lifecycle:transition,time:timestamp,case:concept:name
380,Check_application_form_completeness,complete,1971-02-22 22:01:00+00:00,case[29]
381,Check_credit_history,complete,1971-02-22 22:02:00+00:00,case[29]
382,Asses_loan_risk,complete,1971-02-22 22:03:00+00:00,case[29]
383,Appraise_property,complete,1971-02-22 22:04:00+00:00,case[29]
384,Asses_elegibility,complete,1971-02-22 22:05:00+00:00,case[29]
385,Prepare_acceptance_pack,complete,1971-02-22 22:06:00+00:00,case[29]
386,Check_if_home_insurance_quote_is_requested,complete,1971-02-22 22:07:00+00:00,case[29]
387,Send_home_insurance_quote,complete,1971-02-22 22:08:00+00:00,case[29]
388,Verify_repayment_agreement,complete,1971-02-22 22:09:00+00:00,case[29]
389,Cancel_application,complete,1971-02-22 22:10:00+00:00,case[29]
390,Loan_application_canceled,complete,1971-02-22 22:11:00+00:00,case[29]
391,Finish_process,complete,1971-02-22 22:12:00+00:00,case[29]
392,Loan_application_received,complete,1971-02-22 23:00:00+00:00,case[30]
393,Check_application_form_completeness,complete,1971-02-22 23:01:00+00:00,case[30]
394,Return_application_back_to_applicant,complete,1971-02-22 23:02:00+00:00,case[30]
395,Receive_updated_application,complete,1971-02-22 23:03:00+00:00,case[30]
396,Check_application_form_completeness,complete,1971-02-22 23:04:00+00:00,case[30]
397,Return_application_back_to_applicant,complete,1971-02-22 23:05:00+00:00,case[30]
398,Receive_updated_application,complete,1971-02-22 23:06:00+00:00,case[30]
399,Check_application_form_completeness,complete,1971-02-22 23:07:00+00:00,case[30]
400,Return_application_back_to_applicant,complete,1971-02-22 23:08:00+00:00,case[30]
401,Receive_updated_application,complete,1971-02-22 23:09:00+00:00,case[30]
402,Check_application_form_completeness,complete,1971-02-22 23:10:00+00:00,case[30]
403,Appraise_property,complete,1971-02-22 23:11:00+00:00,case[30]
404,Check_credit_history,complete,1971-02-22 23:12:00+00:00,case[30]
405,Asses_loan_risk,complete,1971-02-22 23:13:00+00:00,case[30]
406,Asses_elegibility,complete,1971-02-22 23:14:00+00:00,case[30]
407,Reject_application,complete,1971-02-22 23:15:00+00:00,case[30]
408,Loan_application_rejected,complete,1971-02-22 23:16:00+00:00,case[30]
409,Finish_process,complete,1971-02-22 23:17:00+00:00,case[30]
410,Loan_application_received,complete,1971-02-23 00:00:00+00:00,case[31]
411,Check_application_form_completeness,complete,1971-02-23 00:01:00+00:00,case[31]
412,Check_credit_history,complete,1971-02-23 00:02:00+00:00,case[31]
413,Asses_loan_risk,complete,1971-02-23 00:03:00+00:00,case[31]
414,Appraise_property,complete,1971-02-23 00:04:00+00:00,case[31]
415,Asses_elegibility,complete,1971-02-23 00:05:00+00:00,case[31]
416,Prepare_acceptance_pack,complete,1971-02-23 00:06:00+00:00,case[31]
417,Check_if_home_insurance_quote_is_requested,complete,1971-02-23 00:07:00+00:00,case[31]
418,Send_home_insurance_quote,complete,1971-02-23 00:08:00+00:00,case[31]
419,Verify_repayment_agreement,complete,1971-02-23 00:09:00+00:00,case[31]
420,Cancel_application,complete,1971-02-23 00:10:00+00:00,case[31]
421,Loan_application_canceled,complete,1971-02-23 00:11:00+00:00,case[31]
422,Finish_process,complete,1971-02-23 00:12:00+00:00,case[31]
423,Loan_application_received,complete,1971-02-23 01:00:00+00:00,case[32]
424,Check_application_form_completeness,complete,1971-02-23 01:01:00+00:00,case[32]
425,Appraise_property,complete,1971-02-23 01:02:00+00:00,case[32]
426,Check_credit_history,complete,1971-02-23 01:03:00+00:00,case[32]
427,Asses_loan_risk,complete,1971-02-23 01:04:00+00:00,case[32]
428,Asses_elegibility,complete,1971-02-23 01:05:00+00:00,case[32]
429,Reject_application,complete,1971-02-23 01:06:00+00:00,case[32]
430,Loan_application_rejected,complete,1971-02-23 01:07:00+00:00,case[32]
431,Finish_process,complete,1971-02-23 01:08:00+00:00,case[32]
432,Loan_application_received,complete,1971-02-23 02:00:00+00:00,case[33]
433,Check_application_form_completeness,complete,1971-02-23 02:01:00+00:00,case[33]
434,Check_credit_history,complete,1971-02-23 02:02:00+00:00,case[33]
435,Asses_loan_risk,complete,1971-02-23 02:03:00+00:00,case[33]
436,Appraise_property,complete,1971-02-23 02:04:00+00:00,case[33]
437,Asses_elegibility,complete,1971-02-23 02:05:00+00:00,case[33]
438,Reject_application,complete,1971-02-23 02:06:00+00:00,case[33]
439,Loan_application_rejected,complete,1971-02-23 02:07:00+00:00,case[33]
440,Finish_process,complete,1971-02-23 02:08:00+00:00,case[33]
441,Loan_application_received,complete,1971-02-23 03:00:00+00:00,case[34]
442,Check_application_form_completeness,complete,1971-02-23 03:01:00+00:00,case[34]
443,Appraise_property,complete,1971-02-23 03:02:00+00:00,case[34]
444,Check_credit_history,complete,1971-02-23 03:03:00+00:00,case[34]
445,Asses_loan_risk,complete,1971-02-23 03:04:00+00:00,case[34]
446,Asses_elegibility,complete,1971-02-23 03:05:00+00:00,case[34]
447,Reject_application,complete,1971-02-23 03:06:00+00:00,case[34]
448,Loan_application_rejected,complete,1971-02-23 03:07:00+00:00,case[34]
449,Finish_process,complete,1971-02-23 03:08:00+00:00,case[34]
450,Loan_application_received,complete,1971-02-23 04:00:00+00:00,case[35]
451,Check_application_form_completeness,complete,1971-02-23 04:01:00+00:00,case[35]
452,Check_credit_history,complete,1971-02-23 04:02:00+00:00,case[35]
453,Asses_loan_risk,complete,1971-02-23 04:03:00+00:00,case[35]
454,Appraise_property,complete,1971-02-23 04:04:00+00:00,case[35]
455,Asses_elegibility,complete,1971-02-23 04:05:00+00:00,case[35]
456,Prepare_acceptance_pack,complete,1971-02-23 04:06:00+00:00,case[35]
457,Check_if_home_insurance_quote_is_requested,complete,1971-02-23 04:07:00+00:00,case[35]
458,Send_home_insurance_quote,complete,1971-02-23 04:08:00+00:00,case[35]
459,Verify_repayment_agreement,complete,1971-02-23 04:09:00+00:00,case[35]
460,Cancel_application,complete,1971-02-23 04:10:00+00:00,case[35]
461,Loan_application_canceled,complete,1971-02-23 04:11:00+00:00,case[35]
462,Finish_process,complete,1971-02-23 04:12:00+00:00,case[35]
463,Loan_application_received,complete,1971-02-23 05:00:00+00:00,case[36]
464,Check_application_form_completeness,complete,1971-02-23 05:01:00+00:00,case[36]
465,Check_credit_history,complete,1971-02-23 05:02:00+00:00,case[36]
466,Asses_loan_risk,complete,1971-02-23 05:03:00+00:00,case[36]
467,Appraise_property,complete,1971-02-23 05:04:00+00:00,case[36]
468,Asses_elegibility,complete,1971-02-23 05:05:00+00:00,case[36]
469,Prepare_acceptance_pack,complete,1971-02-23 05:06:00+00:00,case[36]
470,Check_if_home_insurance_quote_is_requested,complete,1971-02-23 05:07:00+00:00,case[36]
471,Send_acceptance_pack,complete,1971-02-23 05:08:00+00:00,case[36]
472,Verify_repayment_agreement,complete,1971-02-23 05:09:00+00:00,case[36]
473,Approve_application,complete,1971-02-23 05:10:00+00:00,case[36]
474,Loan_application_approved,complete,1971-02-23 05:11:00+00:00,case[36]
475,Finish_process,complete,1971-02-23 05:12:00+00:00,case[36]
476,Loan_application_received,complete,1971-02-23 06:00:00+00:00,case[37]
477,Check_application_form_completeness,complete,1971-02-23 06:01:00+00:00,case[37]
478,Check_credit_history,complete,1971-02-23 06:02:00+00:00,case[37]
479,Asses_loan_risk,complete,1971-02-23 06:03:00+00:00,case[37]
480,Appraise_property,complete,1971-02-23 06:04:00+00:00,case[37]
481,Asses_elegibility,complete,1971-02-23 06:05:00+00:00,case[37]
482,Prepare_acceptance_pack,complete,1971-02-23 06:06:00+00:00,case[37]
483,Check_if_home_insurance_quote_is_requested,complete,1971-02-23 06:07:00+00:00,case[37]
484,Send_home_insurance_quote,complete,1971-02-23 06:08:00+00:00,case[37]
485,Verify_repayment_agreement,complete,1971-02-23 06:09:00+00:00,case[37]
486,Approve_application,complete,1971-02-23 06:10:00+00:00,case[37]
487,Loan_application_approved,complete,1971-02-23 06:11:00+00:00,case[37]
488,Finish_process,complete,1971-02-23 06:12:00+00:00,case[37]
489,Loan_application_received,complete,1971-02-23 07:00:00+00:00,case[38]
490,Check_application_form_completeness,complete,1971-02-23 07:01:00+00:00,case[38]
491,Appraise_property,complete,1971-02-23 07:02:00+00:00,case[38]
492,Check_credit_history,complete,1971-02-23 07:03:00+00:00,case[38]
493,Asses_loan_risk,complete,1971-02-23 07:04:00+00:00,case[38]
494,Asses_elegibility,complete,1971-02-23 07:05:00+00:00,case[38]
495,Prepare_acceptance_pack,complete,1971-02-23 07:06:00+00:00,case[38]
496,Check_if_home_insurance_quote_is_requested,complete,1971-02-23 07:07:00+00:00,case[38]
497,Send_acceptance_pack,complete,1971-02-23 07:08:00+00:00,case[38]
498,Verify_repayment_agreement,complete,1971-02-23 07:09:00+00:00,case[38]
499,Approve_application,complete,1971-02-23 07:10:00+00:00,case[38]
500,Loan_application_approved,complete,1971-02-23 07:11:00+00:00,case[38]
501,Finish_process,complete,1971-02-23 07:12:00+00:00,case[38]
502,Loan_application_received,complete,1971-02-23 08:00:00+00:00,case[39]
503,Check_application_form_completeness,complete,1971-02-23 08:01:00+00:00,case[39]
504,Check_credit_history,complete,1971-02-23 08:02:00+00:00,case[39]
505,Asses_loan_risk,complete,1971-02-23 08:03:00+00:00,case[39]
506,Appraise_property,complete,1971-02-23 08:04:00+00:00,case[39]
507,Asses_elegibility,complete,1971-02-23 08:05:00+00:00,case[39]
508,Reject_application,complete,1971-02-23 08:06:00+00:00,case[39]
509,Loan_application_rejected,complete,1971-02-23 08:07:00+00:00,case[39]
510,Finish_process,complete,1971-02-23 08:08:00+00:00,case[39]
511,Loan_application_received,complete,1971-02-23 09:00:00+00:00,case[40]
512,Check_application_form_completeness,complete,1971-02-23 09:01:00+00:00,case[40]
513,Appraise_property,complete,1971-02-23 09:02:00+00:00,case[40]
514,Check_credit_history,complete,1971-02-23 09:03:00+00:00,case[40]
515,Asses_loan_risk,complete,1971-02-23 09:04:00+00:00,case[40]
516,Asses_elegibility,complete,1971-02-23 09:05:00+00:00,case[40]
517,Reject_application,complete,1971-02-23 09:06:00+00:00,case[40]
518,Loan_application_rejected,complete,1971-02-23 09:07:00+00:00,case[40]
519,Finish_process,complete,1971-02-23 09:08:00+00:00,case[40]
520,Loan_application_received,complete,1971-02-23 10:00:00+00:00,case[41]
521,Check_application_form_completeness,complete,1971-02-23 10:01:00+00:00,case[41]
522,Check_credit_history,complete,1971-02-23 10:02:00+00:00,case[41]
523,Asses_loan_risk,complete,1971-02-23 10:03:00+00:00,case[41]
524,Appraise_property,complete,1971-02-23 10:04:00+00:00,case[41]
525,Asses_elegibility,complete,1971-02-23 10:05:00+00:00,case[41]
526,Prepare_acceptance_pack,complete,1971-02-23 10:06:00+00:00,case[41]
527,Check_if_home_insurance_quote_is_requested,complete,1971-02-23 10:07:00+00:00,case[41]
528,Send_acceptance_pack,complete,1971-02-23 10:08:00+00:00,case[41]
529,Verify_repayment_agreement,complete,1971-02-23 10:09:00+00:00,case[41]
530,Approve_application,complete,1971-02-23 10:10:00+00:00,case[41]
531,Loan_application_approved,complete,1971-02-23 10:11:00+00:00,case[41]
532,Finish_process,complete,1971-02-23 10:12:00+00:00,case[41]
533,Loan_application_received,complete,1971-02-23 11:00:00+00:00,case[42]
534,Check_application_form_completeness,complete,1971-02-23 11:01:00+00:00,case[42]
535,Return_application_back_to_applicant,complete,1971-02-23 11:02:00+00:00,case[42]
536,Receive_updated_application,complete,1971-02-23 11:03:00+00:00,case[42]
537,Check_application_form_completeness,complete,1971-02-23 11:04:00+00:00,case[42]
538,Appraise_property,complete,1971-02-23 11:05:00+00:00,case[42]
539,Check_credit_history,complete,1971-02-23 11:06:00+00:00,case[42]
540,Asses_loan_risk,complete,1971-02-23 11:07:00+00:00,case[42]
541,Asses_elegibility,complete,1971-02-23 11:08:00+00:00,case[42]
542,Reject_application,complete,1971-02-23 11:09:00+00:00,case[42]
543,Loan_application_rejected,complete,1971-02-23 11:10:00+00:00,case[42]
544,Finish_process,complete,1971-02-23 11:11:00+00:00,case[42]
545,Loan_application_received,complete,1971-02-23 12:00:00+00:00,case[43]
546,Check_application_form_completeness,complete,1971-02-23 12:01:00+00:00,case[43]
547,Return_application_back_to_applicant,complete,1971-02-23 12:02:00+00:00,case[43]
548,Receive_updated_application,complete,1971-02-23 12:03:00+00:00,case[43]
549,Check_application_form_completeness,complete,1971-02-23 12:04:00+00:00,case[43]
550,Appraise_property,complete,1971-02-23 12:05:00+00:00,case[43]
551,Check_credit_history,complete,1971-02-23 12:06:00+00:00,case[43]
552,Asses_loan_risk,complete,1971-02-23 12:07:00+00:00,case[43]
553,Asses_elegibility,complete,1971-02-23 12:08:00+00:00,case[43]
554,Reject_application,complete,1971-02-23 12:09:00+00:00,case[43]
555,Loan_application_rejected,complete,1971-02-23 12:10:00+00:00,case[43]
556,Finish_process,complete,1971-02-23 12:11:00+00:00,case[43]
557,Loan_application_received,complete,1971-02-23 13:00:00+00:00,case[44]
558,Check_application_form_completeness,complete,1971-02-23 13:01:00+00:00,case[44]
559,Appraise_property,complete,1971-02-23 13:02:00+00:00,case[44]
560,Check_credit_history,complete,1971-02-23 13:03:00+00:00,case[44]
561,Asses_loan_risk,complete,1971-02-23 13:04:00+00:00,case[44]
562,Asses_elegibility,complete,1971-02-23 13:05:00+00:00,case[44]
563,Reject_application,complete,1971-02-23 13:06:00+00:00,case[44]
564,Loan_application_rejected,complete,1971-02-23 13:07:00+00:00,case[44]
565,Finish_process,complete,1971-02-23 13:08:00+00:00,case[44]
566,Loan_application_received,complete,1971-02-23 14:00:00+00:00,case[45]
567,Check_application_form_completeness,complete,1971-02-23 14:01:00+00:00,case[45]
568,Check_credit_history,complete,1971-02-23 14:02:00+00:00,case[45]
569,Asses_loan_risk,complete,1971-02-23 14:03:00+00:00,case[45]
570,Appraise_property,complete,1971-02-23 14:04:00+00:00,case[45]
571,Asses_elegibility,complete,1971-02-23 14:05:00+00:00,case[45]
572,Reject_application,complete,1971-02-23 14:06:00+00:00,case[45]
573,Loan_application_rejected,complete,1971-02-23 14:07:00+00:00,case[45]
574,Finish_process,complete,1971-02-23 14:08:00+00:00,case[45]
575,Loan_application_received,complete,1971-02-23 15:00:00+00:00,case[46]
576,Check_application_form_completeness,complete,1971-02-23 15:01:00+00:00,case[46]
577,Check_credit_history,complete,1971-02-23 15:02:00+00:00,case[46]
578,Asses_loan_risk,complete,1971-02-23 15:03:00+00:00,case[46]
579,Appraise_property,complete,1971-02-23 15:04:00+00:00,case[46]
580,Asses_elegibility,complete,1971-02-23 15:05:00+00:00,case[46]
581,Prepare_acceptance_pack,complete,1971-02-23 15:06:00+00:00,case[46]
582,Check_if_home_insurance_quote_is_requested,complete,1971-02-23 15:07:00+00:00,case[46]
583,Send_acceptance_pack,complete,1971-02-23 15:08:00+00:00,case[46]
584,Verify_repayment_agreement,complete,1971-02-23 15:09:00+00:00,case[46]
585,Cancel_application,complete,1971-02-23 15:10:00+00:00,case[46]
586,Loan_application_canceled,complete,1971-02-23 15:11:00+00:00,case[46]
587,Finish_process,complete,1971-02-23 15:12:00+00:00,case[46]
588,Loan_application_received,complete,1971-02-23 16:00:00+00:00,case[47]
589,Check_application_form_completeness,complete,1971-02-23 16:01:00+00:00,case[47]
590,Appraise_property,complete,1971-02-23 16:02:00+00:00,case[47]
591,Check_credit_history,complete,1971-02-23 16:03:00+00:00,case[47]
592,Asses_loan_risk,complete,1971-02-23 16:04:00+00:00,case[47]
593,Asses_elegibility,complete,1971-02-23 16:05:00+00:00,case[47]
594,Reject_application,complete,1971-02-23 16:06:00+00:00,case[47]
595,Loan_application_rejected,complete,1971-02-23 16:07:00+00:00,case[47]
596,Finish_process,complete,1971-02-23 16:08:00+00:00,case[47]
597,Loan_application_received,complete,1971-02-23 17:00:00+00:00,case[48]
598,Check_application_form_completeness,complete,1971-02-23 17:01:00+00:00,case[48]
599,Return_application_back_to_applicant,complete,1971-02-23 17:02:00+00:00,case[48]
600,Receive_updated_application,complete,1971-02-23 17:03:00+00:00,case[48]
601,Check_application_form_completeness,complete,1971-02-23 17:04:00+00:00,case[48]
602,Return_application_back_to_applicant,complete,1971-02-23 17:05:00+00:00,case[48]
603,Receive_updated_application,complete,1971-02-23 17:06:00+00:00,case[48]
604,Check_application_form_completeness,complete,1971-02-23 17:07:00+00:00,case[48]
605,Return_application_back_to_applicant,complete,1971-02-23 17:08:00+00:00,case[48]
606,Receive_updated_application,complete,1971-02-23 17:09:00+00:00,case[48]
607,Check_application_form_completeness,complete,1971-02-23 17:10:00+00:00,case[48]
608,Appraise_property,complete,1971-02-23 17:11:00+00:00,case[48]
609,Check_credit_history,complete,1971-02-23 17:12:00+00:00,case[48]
610,Asses_loan_risk,complete,1971-02-23 17:13:00+00:00,case[48]
611,Asses_elegibility,complete,1971-02-23 17:14:00+00:00,case[48]
612,Prepare_acceptance_pack,complete,1971-02-23 17:15:00+00:00,case[48]
613,Check_if_home_insurance_quote_is_requested,complete,1971-02-23 17:16:00+00:00,case[48]
614,Send_acceptance_pack,complete,1971-02-23 17:17:00+00:00,case[48]
615,Verify_repayment_agreement,complete,1971-02-23 17:18:00+00:00,case[48]
616,Approve_application,complete,1971-02-23 17:19:00+00:00,case[48]
617,Loan_application_approved,complete,1971-02-23 17:20:00+00:00,case[48]
618,Finish_process,complete,1971-02-23 17:21:00+00:00,case[48]
619,Loan_application_received,complete,1971-02-23 18:00:00+00:00,case[49]
620,Check_application_form_completeness,complete,1971-02-23 18:01:00+00:00,case[49]
621,Check_credit_history,complete,1971-02-23 18:02:00+00:00,case[49]
622,Asses_loan_risk,complete,1971-02-23 18:03:00+00:00,case[49]
623,Appraise_property,complete,1971-02-23 18:04:00+00:00,case[49]
