concept:name,lifecycle:transition,time:timestamp,case:concept:name
Check_application_form_completeness,complete,2026-01-01 06:42:00+00:00,case[30]
Appraise_property,complete,2026-01-01 06:43:00+00:00,case[30]
Check_credit_history,complete,2026-01-01 06:44:00+00:00,case[30]
Asses_loan_risk,complete,2026-01-01 06:45:00+00:00,case[30]
Asses_elegibility,complete,2026-01-01 06:46:00+00:00,case[30]
Reject_application,complete,2026-01-01 06:47:00+00:00,case[30]
Loan_application_rejected,complete,2026-01-01 06:48:00+00:00,case[30]
Finish_process,complete,2026-01-01 06:49:00+00:00,case[30]
Loan_application_received,complete,2026-01-01 06:50:00+00:00,case[31]
Check_application_form_completeness,complete,2026-01-01 06:51:00+00:00,case[31]
Check_credit_history,complete,2026-01-01 06:52:00+00:00,case[31]
Asses_loan_risk,complete,2026-01-01 06:53:00+00:00,case[31]
Appraise_property,complete,2026-01-01 06:54:00+00:00,case[31]
Asses_elegibility,complete,2026-01-01 06:55:00+00:00,case[31]
Prepare_acceptance_pack,complete,2026-01-01 06:56:00+00:00,case[31]
Check_if_home_insurance_quote_is_requested,complete,2026-01-01 06:57:00+00:00,case[31]
Send_home_insurance_quote,complete,2026-01-01 06:58:00+00:00,case[31]
Verify_repayment_agreement,complete,2026-01-01 06:59:00+00:00,case[31]
Cancel_application,complete,2026-01-01 07:00:00+00:00,case[31]
Loan_application_canceled,complete,2026-01-01 07:01:00+00:00,case[31]
Finish_process,complete,2026-01-01 07:02:00+00:00,case[31]
Loan_application_received,complete,2026-01-01 07:03:00+00:00,case[32]
Check_application_form_completeness,complete,2026-01-01 07:04:00+00:00,case[32]
Appraise_property,complete,2026-01-01 07:05:00+00:00,case[32]
Check_credit_history,complete,2026-01-01 07:06:00+00:00,case[32]
Asses_loan_risk,complete,2026-01-01 07:07:00+00:00,case[32]
Asses_elegibility,complete,2026-01-01 07:08:00+00:00,case[32]
Reject_application,complete,2026-01-01 07:09:00+00:00,case[32]
Loan_application_rejected,complete,2026-01-01 07:10:00+00:00,case[32]
Finish_process,complete,2026-01-01 07:11:00+00:00,case[32]
Loan_application_received,complete,2026-01-01 07:12:00+00:00,case[33]
Check_application_form_completeness,complete,2026-01-01 07:13:00+00:00,case[33]
Check_credit_history,complete,2026-01-01 07:14:00+00:00,case[33]
Asses_loan_risk,complete,2026-01-01 07:15:00+00:00,case[33]
Appraise_property,complete,2026-01-01 07:16:00+00:00,case[33]
Asses_elegibility,complete,2026-01-01 07:17:00+00:00,case[33]
Reject_application,complete,2026-01-01 07:18:00+00:00,case[33]
Loan_application_rejected,complete,2026-01-01 07:19:00+00:00,case[33]
Finish_process,complete,2026-01-01 07:20:00+00:00,case[33]
Loan_application_received,complete,2026-01-01 07:21:00+00:00,case[34]
Check_application_form_completeness,complete,2026-01-01 07:22:00+00:00,case[34]
Appraise_property,complete,2026-01-01 07:23:00+00:00,case[34]
Check_credit_history,complete,2026-01-01 07:24:00+00:00,case[34]
Asses_loan_risk,complete,2026-01-01 07:25:00+00:00,case[34]
Asses_elegibility,complete,2026-01-01 07:26:00+00:00,case[34]
Reject_application,complete,2026-01-01 07:27:00+00:00,case[34]
Loan_application_rejected,complete,2026-01-01 07:28:00+00:00,case[34]
Finish_process,complete,2026-01-01 07:29:00+00:00,case[34]
Loan_application_received,complete,2026-01-01 07:30:00+00:00,case[35]
Check_application_form_completeness,complete,2026-01-01 07:31:00+00:00,case[35]
Check_credit_history,complete,2026-01-01 07:32:00+00:00,case[35]
Asses_loan_risk,complete,2026-01-01 07:33:00+00:00,case[35]
Appraise_property,complete,2026-01-01 07:34:00+00:00,case[35]
Asses_elegibility,complete,2026-01-01 07:35:00+00:00,case[35]
Prepare_acceptance_pack,complete,2026-01-01 07:36:00+00:00,case[35]
Check_if_home_insurance_quote_is_requested,complete,2026-01-01 07:37:00+00:00,case[35]
Send_home_insurance_quote,complete,2026-01-01 07:38:00+00:00,case[35]
Verify_repayment_agreement,complete,2026-01-01 07:39:00+00:00,case[35]
Cancel_application,complete,2026-01-01 07:40:00+00:00,case[35]
Loan_application_canceled,complete,2026-01-01 07:41:00+00:00,case[35]
Finish_process,complete,2026-01-01 07:42:00+00:00,case[35]
Loan_application_received,complete,2026-01-01 07:43:00+00:00,case[36]
Check_application_form_completeness,complete,2026-01-01 07:44:00+00:00,case[36]
Check_credit_history,complete,2026-01-01 07:45:00+00:00,case[36]
Asses_loan_risk,complete,2026-01-01 07:46:00+00:00,case[36]
Appraise_property,complete,2026-01-01 07:47:00+00:00,case[36]
Asses_elegibility,complete,2026-01-01 07:48:00+00:00,case[36]
Prepare_acceptance_pack,complete,2026-01-01 07:49:00+00:00,case[36]
Check_if_home_insurance_quote_is_requested,complete,2026-01-01 07:50:00+00:00,case[36]
Send_acceptance_pack,complete,2026-01-01 07:51:00+00:00,case[36]
Verify_repayment_agreement,complete,2026-01-01 07:52:00+00:00,case[36]
Approve_application,complete,2026-01-01 07:53:00+00:00,case[36]
Loan_application_approved,complete,2026-01-01 07:54:00+00:00,case[36]
Finish_process,complete,2026-01-01 07:55:00+00:00,case[36]
Loan_application_received,complete,2026-01-01 07:56:00+00:00,case[37]
Check_application_form_completeness,complete,2026-01-01 07:57:00+00:00,case[37]
Check_credit_history,complete,2026-01-01 07:58:00+00:00,case[37]
Asses_loan_risk,complete,2026-01-01 07:59:00+00:00,case[37]
Appraise_property,complete,2026-01-01 08:00:00+00:00,case[37]
Asses_elegibility,complete,2026-01-01 08:01:00+00:00,case[37]
Prepare_acceptance_pack,complete,2026-01-01 08:02:00+00:00,case[37]
Check_if_home_insurance_quote_is_requested,complete,2026-01-01 08:03:00+00:00,case[37]
Send_home_insurance_quote,complete,2026-01-01 08:04:00+00:00,case[37]
Verify_repayment_agreement,complete,2026-01-01 08:05:00+00:00,case[37]
Approve_application,complete,2026-01-01 08:06:00+00:00,case[37]
Loan_application_approved,complete,2026-01-01 08:07:00+00:00,case[37]
Finish_process,complete,2026-01-01 08:08:00+00:00,case[37]
Loan_application_received,complete,2026-01-01 08:09:00+00:00,case[38]
Check_application_form_completeness,complete,2026-01-01 08:10:00+00:00,case[38]
Appraise_property,complete,2026-01-01 08:11:00+00:00,case[38]
Check_credit_history,complete,2026-01-01 08:12:00+00:00,case[38]
Asses_loan_risk,complete,2026-01-01 08:13:00+00:00,case[38]
Asses_elegibility,complete,2026-01-01 08:14:00+00:00,case[38]
Prepare_acceptance_pack,complete,2026-01-01 08:15:00+00:00,case[38]
Check_if_home_insurance_quote_is_requested,complete,2026-01-01 08:16:00+00:00,case[38]
Send_acceptance_pack,complete,2026-01-01 08:17:00+00:00,case[38]
Verify_repayment_agreement,complete,2026-01-01 08:18:00+00:00,case[38]
Approve_application,complete,2026-01-01 08:19:00+00:00,case[38]
Loan_application_approved,complete,2026-01-01 08:20:00+00:00,case[38]
Finish_process,complete,2026-01-01 08:21:00+00:00,case[38]
Loan_application_received,complete,2026-01-01 08:22:00+00:00,case[39]
Check_application_form_completeness,complete,2026-01-01 08:23:00+00:00,case[39]
Check_credit_history,complete,2026-01-01 08:24:00+00:00,case[39]
Asses_loan_risk,complete,2026-01-01 08:25:00+00:00,case[39]
Appraise_property,complete,2026-01-01 08:26:00+00:00,case[39]
Asses_elegibility,complete,2026-01-01 08:27:00+00:00,case[39]
Reject_application,complete,2026-01-01 08:28:00+00:00,case[39]
Loan_application_rejected,complete,2026-01-01 08:29:00+00:00,case[39]
Finish_process,complete,2026-01-01 08:30:00+00:00,case[39]
Loan_application_received,complete,2026-01-01 08:31:00+00:00,case[40]
Check_application_form_completeness,complete,2026-01-01 08:32:00+00:00,case[40]
Appraise_property,complete,2026-01-01 08:33:00+00:00,case[40]
Check_credit_history,complete,2026-01-01 08:34:00+00:00,case[40]
Asses_loan_risk,complete,2026-01-01 08:35:00+00:00,case[40]
Asses_elegibility,complete,2026-01-01 08:36:00+00:00,case[40]
Reject_application,complete,2026-01-01 08:37:00+00:00,case[40]
Loan_application_rejected,complete,2026-01-01 08:38:00+00:00,case[40]
Finish_process,complete,2026-01-01 08:39:00+00:00,case[40]
Loan_application_received,complete,2026-01-01 08:40:00+00:00,case[41]
Check_application_form_completeness,complete,2026-01-01 08:41:00+00:00,case[41]
Check_credit_history,complete,2026-01-01 08:42:00+00:00,case[41]
Asses_loan_risk,complete,2026-01-01 08:43:00+00:00,case[41]
Appraise_property,complete,2026-01-01 08:44:00+00:00,case[41]
Asses_elegibility,complete,2026-01-01 08:45:00+00:00,case[41]
Prepare_acceptance_pack,complete,2026-01-01 08:46:00+00:00,case[41]
Check_if_home_insurance_quote_is_requested,complete,2026-01-01 08:47:00+00:00,case[41]
Send_acceptance_pack,complete,2026-01-01 08:48:00+00:00,case[41]
Verify_repayment_agreement,complete,2026-01-01 08:49:00+00:00,case[41]
Approve_application,complete,2026-01-01 08:50:00+00:00,case[41]
Loan_application_approved,complete,2026-01-01 08:51:00+00:00,case[41]
Finish_process,complete,2026-01-01 08:52:00+00:00,case[41]
Loan_application_received,complete,2026-01-01 08:53:00+00:00,case[42]
Check_application_form_completeness,complete,2026-01-01 08:54:00+00:00,case[42]
Return_application_back_to_applicant,complete,2026-01-01 08:55:00+00:00,case[42]
Receive_updated_application,complete,2026-01-01 08:56:00+00:00,case[42]
Check_application_form_completeness,complete,2026-01-01 08:57:00+00:00,case[42]
Appraise_property,complete,2026-01-01 08:58:00+00:00,case[42]
Check_credit_history,complete,2026-01-01 08:59:00+00:00,case[42]
Asses_loan_risk,complete,2026-01-01 09:00:00+00:00,case[42]
Asses_elegibility,complete,2026-01-01 09:01:00+00:00,case[42]
Reject_application,complete,2026-01-01 09:02:00+00:00,case[42]
Loan_application_rejected,complete,2026-01-01 09:03:00+00:00,case[42]
Finish_process,complete,2026-01-01 09:04:00+00:00,case[42]
Loan_application_received,complete,2026-01-01 09:05:00+00:00,case[43]
Check_application_form_completeness,complete,2026-01-01 09:06:00+00:00,case[43]
Return_application_back_to_applicant,complete,2026-01-01 09:07:00+00:00,case[43]
Receive_updated_application,complete,2026-01-01 09:08:00+00:00,case[43]
Check_application_form_completeness,complete,2026-01-01 09:09:00+00:00,case[43]
Appraise_property,complete,2026-01-01 09:10:00+00:00,case[43]
Check_credit_history,complete,2026-01-01 09:11:00+00:00,case[43]
Asses_loan_risk,complete,2026-01-01 09:12:00+00:00,case[43]
Asses_elegibility,complete,2026-01-01 09:13:00+00:00,case[43]
Reject_application,complete,2026-01-01 09:14:00+00:00,case[43]
Loan_application_rejected,complete,2026-01-01 09:15:00+00:00,case[43]
Finish_process,complete,2026-01-01 09:16:00+00:00,case[43]
Loan_application_received,complete,2026-01-01 09:17:00+00:00,case[44]
Check_application_form_completeness,complete,2026-01-01 09:18:00+00:00,case[44]
Appraise_property,complete,2026-01-01 09:19:00+00:00,case[44]
Check_credit_history,complete,2026-01-01 09:20:00+00:00,case[44]
Asses_loan_risk,complete,2026-01-01 09:21:00+00:00,case[44]
Asses_elegibility,complete,2026-01-01 09:22:00+00:00,case[44]
Reject_application,complete,2026-01-01 09:23:00+00:00,case[44]
Loan_application_rejected,complete,2026-01-01 09:24:00+00:00,case[44]
Finish_process,complete,2026-01-01 09:25:00+00:00,case[44]
Loan_application_received,complete,2026-01-01 09:26:00+00:00,case[45]
Check_application_form_completeness,complete,2026-01-01 09:27:00+00:00,case[45]
Check_credit_history,complete,2026-01-01 09:28:00+00:00,case[45]
Asses_loan_risk,complete,2026-01-01 09:29:00+00:00,case[45]
Appraise_property,complete,2026-01-01 09:30:00+00:00,case[45]
Asses_elegibility,complete,2026-01-01 09:31:00+00:00,case[45]
Reject_application,complete,2026-01-01 09:32:00+00:00,case[45]
Loan_application_rejected,complete,2026-01-01 09:33:00+00:00,case[45]
Finish_process,complete,2026-01-01 09:34:00+00:00,case[45]
Loan_application_received,complete,2026-01-01 09:35:00+00:00,case[46]
Check_application_form_completeness,complete,2026-01-01 09:36:00+00:00,case[46]
Check_credit_history,complete,2026-01-01 09:37:00+00:00,case[46]
Asses_loan_risk,complete,2026-01-01 09:38:00+00:00,case[46]
Appraise_property,complete,2026-01-01 09:39:00+00:00,case[46]
Asses_elegibility,complete,2026-01-01 09:40:00+00:00,case[46]
Prepare_acceptance_pack,complete,2026-01-01 09:41:00+00:00,case[46]
Check_if_home_insurance_quote_is_requested,complete,2026-01-01 09:42:00+00:00,case[46]
Send_acceptance_pack,complete,2026-01-01 09:43:00+00:00,case[46]
Verify_repayment_agreement,complete,2026-01-01 09:44:00+00:00,case[46]
Cancel_application,complete,2026-01-01 09:45:00+00:00,case[46]
Loan_application_canceled,complete,2026-01-01 09:46:00+00:00,case[46]
Finish_process,complete,2026-01-01 09:47:00+00:00,case[46]
Loan_application_received,complete,2026-01-01 09:48:00+00:00,case[47]
Check_application_form_completeness,complete,2026-01-01 09:49:00+00:00,case[47]
Appraise_property,complete,2026-01-01 09:50:00+00:00,case[47]
Check_credit_history,complete,2026-01-01 09:51:00+00:00,case[47]
Asses_loan_risk,complete,2026-01-01 09:52:00+00:00,case[47]
Asses_elegibility,complete,2026-01-01 09:53:00+00:00,case[47]
Reject_application,complete,2026-01-01 09:54:00+00:00,case[47]
Loan_application_rejected,complete,2026-01-01 09:55:00+00:00,case[47]
Finish_process,complete,2026-01-01 09:56:00+00:00,case[47]
Loan_application_received,complete,2026-01-01 09:57:00+00:00,case[48]
Check_application_form_completeness,complete,2026-01-01 09:58:00+00:00,case[48]
Return_application_back_to_applicant,complete,2026-01-01 09:59:00+00:00,case[48]
Receive_updated_application,complete,2026-01-01 10:00:00+00:00,case[48]
Check_application_form_completeness,complete,2026-01-01 10:01:00+00:00,case[48]
Return_application_back_to_applicant,complete,2026-01-01 10:02:00+00:00,case[48]
Receive_updated_application,complete,2026-01-01 10:03:00+00:00,case[48]
Check_application_form_completeness,complete,2026-01-01 10:04:00+00:00,case[48]
Return_application_back_to_applicant,complete,2026-01-01 10:05:00+00:00,case[48]
Receive_updated_application,complete,2026-01-01 10:06:00+00:00,case[48]
Check_application_form_completeness,complete,2026-01-01 10:07:00+00:00,case[48]
Appraise_property,complete,2026-01-01 10:08:00+00:00,case[48]
Check_credit_history,complete,2026-01-01 10:09:00+00:00,case[48]
Asses_loan_risk,complete,2026-01-01 10:10:00+00:00,case[48]
Asses_elegibility,complete,2026-01-01 10:11:00+00:00,case[48]
Prepare_acceptance_pack,complete,2026-01-01 10:12:00+00:00,case[48]
Check_if_home_insurance_quote_is_requested,complete,2026-01-01 10:13:00+00:00,case[48]
Send_acceptance_pack,complete,2026-01-01 10:14:00+00:00,case[48]
Verify_repayment_agreement,complete,2026-01-01 10:15:00+00:00,case[48]
Approve_application,complete,2026-01-01 10:16:00+00:00,case[48]
Loan_application_approved,complete,2026-01-01 10:17:00+00:00,case[48]
Finish_process,complete,2026-01-01 10:18:00+00:00,case[48]
Loan_application_received,complete,2026-01-01 10:19:00+00:00,case[49]
Check_application_form_completeness,complete,2026-01-01 10:20:00+00:00,case[49]
Check_credit_history,complete,2026-01-01 10:21:00+00:00,case[49]
Asses_loan_risk,complete,2026-01-01 10:22:00+00:00,case[49]
Appraise_property,complete,2026-01-01 10:23:00+00:00,case[49]
Asses_elegibility,complete,2026-01-01 10:24:00+00:00,case[49]
Reject_application,complete,2026-01-01 10:25:00+00:00,case[49]
Loan_application_rejected,complete,2026-01-01 10:26:00+00:00,case[49]
Finish_process,complete,2026-01-01 10:27:00+00:00,case[49]
Loan_application_received,complete,2026-01-01 10:28:00+00:00,case[50]
Check_application_form_completeness,complete,2026-01-01 10:29:00+00:00,case[50]
Check_credit_history,complete,2026-01-01 10:30:00+00:00,case[50]
Asses_loan_risk,complete,2026-01-01 10:31:00+00:00,case[50]
Appraise_property,complete,2026-01-01 10:32:00+00:00,case[50]
Asses_elegibility,complete,2026-01-01 10:33:00+00:00,case[50]
Reject_application,complete,2026-01-01 10:34:00+00:00,case[50]
Loan_application_rejected,complete,2026-01-01 10:35:00+00:00,case[50]
Finish_process,complete,2026-01-01 10:36:00+00:00,case[50]
Loan_application_received,complete,2026-01-01 10:37:00+00:00,case[51]
Check_application_form_completeness,complete,2026-01-01 10:38:00+00:00,case[51]
Appraise_property,complete,2026-01-01 10:39:00+00:00,case[51]
Check_credit_history,complete,2026-01-01 10:40:00+00:00,case[51]
Asses_loan_risk,complete,2026-01-01 10:41:00+00:00,case[51]
Asses_elegibility,complete,2026-01-01 10:42:00+00:00,case[51]
Prepare_acceptance_pack,complete,2026-01-01 10:43:00+00:00,case[51]
Check_if_home_insurance_quote_is_requested,complete,2026-01-01 10:44:00+00:00,case[51]
Send_home_insurance_quote,complete,2026-01-01 10:45:00+00:00,case[51]
Verify_repayment_agreement,complete,2026-01-01 10:46:00+00:00,case[51]
Approve_application,complete,2026-01-01 10:47:00+00:00,case[51]
Loan_application_approved,complete,2026-01-01 10:48:00+00:00,case[51]
Finish_process,complete,2026-01-01 10:49:00+00:00,case[51]
Loan_application_received,complete,2026-01-01 10:50:00+00:00,case[52]
Check_application_form_completeness,complete,2026-01-01 10:51:00+00:00,case[52]
Return_application_back_to_applicant,complete,2026-01-01 10:52:00+00:00,case[52]
Receive_updated_application,complete,2026-01-01 10:53:00+00:00,case[52]
Check_application_form_completeness,complete,2026-01-01 10:54:00+00:00,case[52]
Return_application_back_to_applicant,complete,2026-01-01 10:55:00+00:00,case[52]
Receive_updated_application,complete,2026-01-01 10:56:00+00:00,case[52]
Check_application_form_completeness,complete,2026-01-01 10:57:00+00:00,case[52]
Appraise_property,complete,2026-01-01 10:58:00+00:00,case[52]
